Meas_numb;SHT75_temp;SHT75_hum;SHT75_time;HTU21DF_temp;HTU21DF_hum;HTU21DF_time;SHT31_temp;SHT31_hum;SHT31_time;BME280_temp;BME280_hum;BME280_time;DHT22_temp;DHT22_hum;DHT22_time
434;27.86;62.05;482665.00;28.74;62.98;482783.00;28.53;63.61;482835.00;29.02;60.18;482837.00;28.00;68.50;482843.00
435;27.86;62.17;483762.00;28.73;63.07;483880.00;28.54;63.74;483932.00;29.02;60.24;483934.00;28.00;68.50;483934.00
436;27.87;62.45;484853.00;28.74;63.20;484971.00;28.54;63.84;485023.00;29.02;60.38;485025.00;28.00;68.60;485032.00
437;27.86;62.82;485950.00;28.75;63.36;486068.00;28.51;64.05;486120.00;29.02;60.55;486122.00;28.00;68.60;486122.00
438;27.86;63.13;487041.00;28.74;63.50;487159.00;28.51;64.19;487211.00;29.01;60.55;487213.00;28.00;68.90;487219.00
439;27.86;63.34;488138.00;28.74;63.55;488256.00;28.51;64.31;488308.00;29.02;60.29;488310.00;28.00;68.90;488310.00
440;27.86;63.34;489369.00;28.74;63.36;489487.00;28.53;64.21;489539.00;29.01;59.90;489541.00;28.00;69.10;489548.00
441;27.86;63.22;490466.00;28.74;63.10;490584.00;28.53;64.11;490636.00;29.01;59.64;490638.00;28.00;69.10;490638.00
442;27.87;63.01;491557.00;28.74;62.88;491675.00;28.51;63.96;491727.00;29.02;59.51;491729.00;28.00;69.20;491736.00
443;27.85;62.82;492654.00;28.75;62.82;492772.00;28.51;63.84;492824.00;29.01;59.54;492826.00;28.00;69.20;492826.00
444;27.86;62.42;493745.00;28.73;62.94;493863.00;28.51;63.77;493915.00;29.01;59.71;493917.00;28.00;69.20;493924.00
445;27.85;61.86;494842.00;28.74;63.06;494960.00;28.55;63.81;495012.00;29.01;59.75;495014.00;28.00;69.20;495014.00
446;27.86;61.34;495933.00;28.74;63.03;496051.00;28.51;63.80;496103.00;29.02;59.54;496105.00;28.00;69.10;496112.00
447;27.87;61.03;497030.00;28.74;62.85;497148.00;28.51;63.73;497200.00;29.01;59.25;497202.00;28.00;69.10;497202.00
448;27.88;60.90;498121.00;28.74;62.59;498239.00;28.51;63.65;498291.00;29.01;59.10;498293.00;28.00;69.00;498300.00
449;27.87;60.87;499218.00;28.74;62.33;499336.00;28.53;63.54;499388.00;29.01;59.08;499390.00;28.00;69.00;499390.00
450;27.86;60.90;500446.00;28.74;62.19;500564.00;28.51;63.43;500616.00;29.01;59.10;500618.00;28.00;68.90;500624.00
451;27.89;60.97;501543.00;28.74;62.11;501661.00;28.50;63.35;501713.00;29.01;59.11;501715.00;28.00;68.90;501715.00
452;27.87;61.00;502634.00;28.75;62.03;502752.00;28.51;63.28;502804.00;29.01;59.12;502806.00;28.00;68.80;502812.00
453;27.87;61.00;503731.00;28.74;61.97;503849.00;28.51;63.19;503901.00;29.01;59.12;503903.00;28.00;68.80;503903.00
454;27.86;61.03;504822.00;28.73;61.93;504940.00;28.53;63.16;504992.00;29.01;59.10;504994.00;28.00;68.70;505001.00
455;27.88;61.03;505919.00;28.74;61.94;506037.00;28.54;63.13;506089.00;29.02;59.08;506091.00;28.00;68.70;506091.00
456;27.89;61.03;507010.00;28.74;61.91;507128.00;28.50;63.06;507180.00;29.01;59.05;507182.00;28.00;68.70;507189.00
457;27.87;61.00;508107.00;28.75;61.92;508225.00;28.53;63.01;508277.00;29.02;59.03;508279.00;28.00;68.70;508279.00
458;27.88;60.97;509198.00;28.74;61.97;509316.00;28.53;63.04;509368.00;29.01;59.00;509370.00;28.00;68.60;509377.00
459;27.89;60.91;510295.00;28.74;62.07;510413.00;28.53;63.01;510465.00;29.02;58.98;510467.00;28.00;68.60;510467.00
460;27.89;60.81;511522.00;28.74;62.35;511640.00;28.53;63.05;511692.00;29.01;59.01;511694.00;28.00;68.60;511701.00
461;27.88;60.94;512619.00;28.74;62.85;512737.00;28.53;63.11;512789.00;29.02;59.28;512791.00;28.00;68.60;512791.00
462;27.88;61.15;513710.00;28.74;63.21;513828.00;28.51;63.35;513880.00;29.01;59.95;513882.00;28.00;68.60;513889.00
463;27.88;61.31;514807.00;28.74;63.23;514925.00;28.51;63.62;514977.00;29.01;60.37;514979.00;28.00;68.60;514979.00
464;27.88;61.34;515898.00;28.73;63.10;516016.00;28.54;63.85;516068.00;29.01;60.46;516070.00;28.00;68.40;516077.00
465;27.88;61.28;516995.00;28.74;63.02;517113.00;28.54;63.96;517165.00;29.01;60.49;517167.00;28.00;68.40;517167.00
466;27.88;61.15;518086.00;28.74;62.95;518204.00;28.53;64.06;518256.00;29.01;60.58;518258.00;28.00;68.30;518265.00
467;27.90;61.16;519183.00;28.73;62.86;519301.00;28.50;64.06;519353.00;29.02;60.60;519355.00;28.00;68.30;519355.00
468;27.90;61.22;520274.00;28.74;62.83;520392.00;28.54;64.18;520444.00;29.02;60.46;520446.00;28.00;68.30;520453.00
469;27.90;61.34;521371.00;28.73;62.86;521489.00;28.53;64.21;521541.00;29.02;60.19;521543.00;28.00;68.30;521543.00
470;27.89;61.43;522599.00;28.74;62.88;522717.00;28.51;64.18;522769.00;29.01;59.89;522771.00;28.00;68.40;522778.00
471;27.89;61.46;523696.00;28.75;62.81;523814.00;28.53;64.11;523866.00;29.01;59.73;523868.00;28.00;68.40;523868.00
472;27.89;61.50;524787.00;28.74;62.84;524905.00;28.51;64.08;524957.00;29.01;59.67;524959.00;28.00;68.40;524966.00
473;27.90;61.59;525884.00;28.74;63.06;526002.00;28.50;64.03;526054.00;29.01;59.71;526056.00;28.00;68.40;526056.00
474;27.89;61.80;526975.00;28.74;63.18;527093.00;28.54;64.04;527145.00;29.01;59.88;527147.00;28.00;68.50;527153.00
475;27.90;62.05;528072.00;28.74;63.02;528190.00;28.50;64.14;528242.00;29.01;60.25;528244.00;28.00;68.50;528244.00
476;27.90;62.21;529163.00;28.74;62.75;529281.00;28.50;64.27;529333.00;29.01;60.62;529335.00;28.00;68.50;529341.00
477;27.88;62.24;530260.00;28.74;62.60;530378.00;28.51;64.39;530430.00;29.01;60.81;530432.00;28.00;68.50;530432.00
478;27.90;62.21;531351.00;28.74;62.63;531469.00;28.51;64.43;531521.00;29.01;60.89;531523.00;28.00;68.50;531529.00
479;27.90;62.15;532448.00;28.74;62.74;532566.00;28.54;64.42;532618.00;29.02;60.90;532620.00;28.00;68.50;532620.00
480;27.88;62.17;533679.00;28.73;62.92;533797.00;28.53;64.46;533849.00;29.01;60.88;533851.00;28.00;68.50;533857.00
481;27.89;62.14;534776.00;28.75;63.06;534894.00;28.51;64.45;534946.00;29.01;60.77;534948.00;28.00;68.50;534948.00
482;27.89;61.87;535867.00;28.74;63.17;535985.00;28.53;64.50;536037.00;29.01;60.61;536039.00;28.00;68.70;536046.00
483;27.90;61.47;536964.00;28.73;63.18;537082.00;28.51;64.48;537134.00;29.02;60.48;537136.00;28.00;68.70;537136.00
484;27.91;61.13;538055.00;28.75;63.02;538173.00;28.53;64.41;538225.00;29.01;60.32;538227.00;28.00;68.70;538234.00
485;27.90;60.91;539152.00;28.73;62.74;539270.00;28.53;64.35;539322.00;29.01;60.19;539324.00;28.00;68.70;539324.00
486;27.90;60.81;540243.00;28.73;62.50;540361.00;28.51;64.27;540413.00;29.01;60.12;540415.00;28.00;68.60;540422.00
487;27.89;60.97;541340.00;28.74;62.52;541458.00;28.53;64.18;541510.00;29.01;60.12;541512.00;28.00;68.60;541512.00
488;27.88;61.52;542431.00;28.74;62.81;542549.00;28.51;64.10;542601.00;29.01;60.26;542603.00;28.00;68.40;542610.00
489;27.89;61.90;543528.00;28.74;63.00;543646.00;28.51;64.21;543698.00;29.02;60.88;543700.00;28.00;68.40;543700.00
490;27.88;61.90;544755.00;28.73;62.79;544873.00;28.53;64.43;544925.00;29.01;61.47;544927.00;28.00;68.60;544934.00
491;27.89;61.65;545852.00;28.74;62.43;545970.00;28.51;64.61;546022.00;29.01;61.37;546024.00;28.00;68.60;546024.00
492;27.89;61.25;546943.00;28.73;62.18;547061.00;28.50;64.66;547113.00;29.01;61.02;547115.00;28.00;68.40;547122.00
493;27.88;60.90;548040.00;28.73;62.07;548158.00;28.51;64.62;548210.00;29.00;60.78;548212.00;28.00;68.40;548212.00
494;27.87;60.62;549131.00;28.73;61.98;549249.00;28.50;64.52;549301.00;29.01;60.63;549303.00;28.00;68.20;549309.00
495;27.89;60.41;550228.00;28.73;61.89;550346.00;28.51;64.46;550398.00;29.00;60.50;550400.00;28.00;68.20;550400.00
496;27.88;60.41;551319.00;28.73;61.83;551437.00;28.51;64.43;551489.00;29.00;60.53;551491.00;28.00;68.00;551497.00
497;27.88;60.56;552416.00;28.74;61.87;552534.00;28.53;64.43;552586.00;29.00;60.73;552588.00;28.00;68.00;552588.00
498;27.90;60.97;553507.00;28.72;62.04;553625.00;28.53;64.50;553677.00;29.00;60.96;553679.00;28.00;67.90;553685.00
499;27.89;61.31;554604.00;28.72;62.29;554722.00;28.53;64.59;554774.00;29.00;61.03;554776.00;28.00;67.90;554776.00
500;27.88;61.56;555831.00;28.74;62.48;555949.00;28.50;64.75;556001.00;29.00;60.88;556003.00;28.00;67.90;556009.00
501;27.89;61.59;556928.00;28.73;62.53;557046.00;28.53;64.83;557098.00;29.00;60.67;557100.00;28.00;67.90;557100.00
502;27.88;61.37;558019.00;28.73;62.52;558137.00;28.51;64.86;558189.00;29.00;60.46;558191.00;28.00;67.90;558197.00
503;27.89;60.97;559116.00;28.74;62.39;559234.00;28.53;64.77;559286.00;29.01;60.24;559288.00;28.00;67.90;559288.00
504;27.87;60.53;560207.00;28.74;62.14;560325.00;28.50;64.61;560377.00;29.01;59.97;560379.00;28.00;67.80;560385.00
505;27.87;60.19;561304.00;28.74;61.83;561422.00;28.53;64.39;561474.00;29.00;59.69;561476.00;28.00;67.80;561476.00
506;27.88;59.91;562395.00;28.74;61.52;562513.00;28.51;64.13;562565.00;29.00;59.48;562567.00;28.00;67.60;562574.00
507;27.88;59.69;563492.00;28.73;61.30;563610.00;28.51;63.87;563662.00;29.00;59.31;563664.00;28.00;67.60;563664.00
508;27.88;59.54;564583.00;28.74;61.13;564701.00;28.53;63.66;564753.00;29.00;59.11;564755.00;28.00;67.50;564762.00
509;27.88;59.47;565680.00;28.73;61.04;565798.00;28.51;63.43;565850.00;29.00;58.93;565852.00;28.00;67.50;565852.00
510;27.87;59.44;566908.00;28.74;61.01;567026.00;28.51;63.21;567078.00;29.00;58.85;567080.00;28.00;67.30;567086.00
511;27.89;59.54;568005.00;28.74;61.12;568123.00;28.53;63.08;568175.00;29.00;58.87;568177.00;28.00;67.30;568177.00
512;27.88;59.72;569096.00;28.73;61.39;569214.00;28.50;62.98;569266.00;29.00;58.94;569268.00;28.00;67.30;569274.00
513;27.90;59.94;570193.00;28.73;61.78;570311.00;28.51;62.97;570363.00;29.00;59.13;570365.00;28.00;67.30;570365.00
514;27.88;60.13;571284.00;28.74;62.00;571402.00;28.53;63.07;571454.00;29.01;59.33;571456.00;28.00;67.30;571462.00
515;27.89;60.32;572381.00;28.73;62.01;572499.00;28.53;63.11;572551.00;29.01;59.40;572553.00;28.00;67.30;572553.00
516;27.89;60.44;573472.00;28.74;61.86;573590.00;28.50;63.19;573642.00;29.00;59.41;573644.00;28.00;67.50;573651.00
517;27.88;60.28;574569.00;28.73;61.64;574687.00;28.53;63.22;574739.00;29.00;59.27;574741.00;28.00;67.50;574741.00
518;27.87;59.75;575660.00;28.72;61.20;575778.00;28.51;63.19;575830.00;29.00;59.00;575832.00;28.00;67.40;575839.00
519;27.89;58.76;576757.00;28.73;60.44;576875.00;28.51;63.11;576927.00;29.00;58.63;576929.00;28.00;67.40;576929.00
520;27.88;57.94;577984.00;28.72;59.81;578102.00;28.50;62.83;578154.00;29.00;57.84;578156.00;28.00;66.80;578163.00
521;27.89;58.48;579081.00;28.73;59.94;579199.00;28.51;62.61;579251.00;29.00;57.93;579253.00;28.00;66.80;579253.00
522;27.89;58.45;580172.00;28.73;60.17;580290.00;28.53;62.58;580342.00;29.00;58.68;580344.00;28.00;66.50;580350.00
523;27.88;58.10;581269.00;28.73;60.34;581387.00;28.53;62.65;581439.00;29.00;58.80;581441.00;28.00;66.50;581441.00
524;27.89;57.60;582360.00;28.72;60.31;582478.00;28.51;62.70;582530.00;29.01;58.63;582532.00;28.00;66.20;582538.00
525;27.91;57.38;583457.00;28.72;60.21;583575.00;28.51;62.70;583627.00;28.99;58.41;583629.00;28.00;66.20;583629.00
526;27.90;57.35;584548.00;28.73;60.13;584666.00;28.50;62.63;584718.00;29.01;58.37;584720.00;28.00;66.00;584727.00
527;27.91;57.38;585645.00;28.74;60.10;585763.00;28.50;62.58;585815.00;29.00;58.45;585817.00;28.00;66.00;585817.00
528;27.90;57.44;586736.00;28.73;60.17;586854.00;28.53;62.60;586906.00;29.00;58.71;586908.00;28.00;65.90;586915.00
529;27.91;57.57;587833.00;28.74;60.33;587951.00;28.51;62.63;588003.00;29.00;58.94;588005.00;28.00;65.90;588005.00
530;27.90;57.76;589064.00;28.74;60.52;589182.00;28.53;62.69;589234.00;29.00;58.85;589236.00;28.00;65.80;589242.00
531;27.92;57.92;590161.00;28.73;60.61;590279.00;28.50;62.74;590331.00;29.00;58.40;590333.00;28.00;65.80;590333.00
532;27.91;58.07;591252.00;28.74;60.58;591370.00;28.51;62.67;591422.00;29.00;57.93;591424.00;28.00;65.70;591430.00
533;27.92;58.17;592349.00;28.72;60.44;592467.00;28.51;62.53;592519.00;29.00;57.55;592521.00;28.00;65.70;592521.00
534;27.90;58.29;593440.00;28.73;60.22;593558.00;28.50;62.27;593610.00;29.00;57.31;593612.00;28.00;65.70;593618.00
535;27.90;58.35;594537.00;28.73;60.05;594655.00;28.51;61.99;594707.00;29.00;57.25;594709.00;28.00;65.70;594709.00
536;27.91;58.42;595628.00;28.74;60.04;595746.00;28.53;61.86;595798.00;29.00;57.41;595800.00;28.00;65.60;595806.00
537;27.91;58.45;596725.00;28.73;60.10;596843.00;28.48;61.75;596895.00;29.00;57.63;596897.00;28.00;65.60;596897.00
538;27.92;58.42;597816.00;28.74;60.17;597934.00;28.53;61.74;597986.00;29.00;57.83;597988.00;28.00;65.60;597994.00
539;27.91;58.35;598913.00;28.74;60.15;599031.00;28.50;61.75;599083.00;29.00;57.98;599085.00;28.00;65.60;599085.00
540;27.92;58.36;600140.00;28.73;60.10;600258.00;28.50;61.72;600310.00;29.00;58.13;600312.00;28.00;65.60;600318.00
541;27.91;58.45;601237.00;28.74;60.05;601355.00;28.53;61.77;601407.00;29.00;58.25;601409.00;28.00;65.60;601409.00
542;27.92;58.54;602328.00;28.74;60.03;602446.00;28.51;61.74;602498.00;29.00;58.32;602500.00;28.00;65.50;602507.00
543;27.91;58.70;603425.00;28.73;60.05;603543.00;28.53;61.83;603595.00;29.00;58.37;603597.00;28.00;65.50;603597.00
544;27.92;58.79;604516.00;28.74;60.14;604634.00;28.50;61.82;604686.00;29.00;58.38;604688.00;28.00;65.50;604695.00
545;27.92;58.89;605613.00;28.73;60.32;605731.00;28.50;61.88;605783.00;29.00;58.33;605785.00;28.00;65.50;605785.00
546;27.91;58.98;606704.00;28.73;60.52;606822.00;28.51;61.91;606874.00;29.00;58.31;606876.00;28.00;65.60;606882.00
547;27.90;59.13;607801.00;28.73;60.71;607919.00;28.53;61.93;607971.00;29.00;58.31;607973.00;28.00;65.60;607973.00
548;27.93;59.30;608892.00;28.74;60.87;609010.00;28.51;61.99;609062.00;29.00;58.32;609064.00;28.00;65.70;609070.00
549;27.91;59.48;609989.00;28.73;61.01;610107.00;28.50;62.05;610159.00;29.01;58.34;610161.00;28.00;65.70;610161.00
550;27.92;59.64;611216.00;28.74;61.13;611334.00;28.53;62.12;611386.00;29.01;58.34;611388.00;28.00;65.90;611395.00
551;27.91;59.73;612313.00;28.73;61.23;612431.00;28.53;62.20;612483.00;29.01;58.31;612485.00;28.00;65.90;612485.00
552;27.92;59.76;613404.00;28.73;61.33;613522.00;28.54;62.20;613574.00;29.01;58.26;613576.00;28.00;66.10;613582.00
553;27.91;59.73;614501.00;28.74;61.47;614619.00;28.54;62.19;614671.00;29.01;58.15;614673.00;28.00;66.10;614673.00
554;27.91;59.70;615592.00;28.74;61.62;615710.00;28.51;62.17;615762.00;29.01;58.01;615764.00;28.00;66.30;615771.00
555;27.90;59.66;616689.00;28.74;61.68;616807.00;28.51;62.09;616859.00;29.01;57.85;616861.00;28.00;66.30;616861.00
556;27.92;59.67;617780.00;28.74;61.68;617898.00;28.51;61.99;617950.00;29.01;57.65;617952.00;28.00;66.50;617958.00
557;27.91;59.67;618877.00;28.74;61.62;618995.00;28.51;61.92;619047.00;29.01;57.42;619049.00;28.00;66.50;619049.00
558;27.92;59.70;619968.00;28.74;61.42;620086.00;28.51;61.83;620138.00;29.01;57.17;620140.00;28.00;66.70;620147.00
559;27.91;59.67;621065.00;28.74;61.08;621183.00;28.51;61.61;621235.00;29.01;56.93;621237.00;28.00;66.70;621237.00
560;27.92;59.67;622293.00;28.74;60.56;622411.00;28.53;61.45;622463.00;29.01;56.76;622465.00;28.00;66.70;622472.00
561;27.93;59.70;623390.00;28.74;60.16;623508.00;28.53;61.25;623560.00;29.01;56.75;623562.00;28.00;66.70;623562.00
562;27.92;59.73;624481.00;28.74;59.96;624599.00;28.51;61.15;624651.00;29.01;56.92;624653.00;28.00;66.60;624660.00
563;27.91;59.88;625578.00;28.75;60.01;625696.00;28.53;61.12;625748.00;29.00;57.29;625750.00;28.00;66.60;625750.00
564;27.92;60.07;626669.00;28.74;60.28;626787.00;28.53;61.25;626839.00;29.01;57.68;626841.00;28.00;66.60;626848.00
565;27.90;60.35;627766.00;28.74;60.68;627884.00;28.53;61.41;627936.00;29.01;58.09;627938.00;28.00;66.60;627938.00
566;27.92;60.63;628857.00;28.75;61.11;628975.00;28.53;61.64;629027.00;29.01;58.46;629029.00;28.00;66.70;629036.00
567;27.91;60.94;629954.00;28.75;61.54;630072.00;28.51;61.90;630124.00;29.01;58.81;630126.00;28.00;66.70;630126.00
568;27.91;61.25;631045.00;28.75;61.94;631163.00;28.51;62.22;631215.00;29.01;59.16;631217.00;28.00;67.00;631224.00
569;27.90;61.56;632142.00;28.74;62.30;632260.00;28.50;62.48;632312.00;29.01;59.45;632314.00;28.00;67.00;632314.00
570;27.91;61.87;633373.00;28.74;62.68;633491.00;28.51;62.80;633543.00;29.01;59.75;633545.00;28.00;67.30;633551.00
571;27.92;62.18;634470.00;28.74;62.97;634588.00;28.54;63.08;634640.00;29.01;60.07;634642.00;28.00;67.30;634642.00
572;27.92;62.46;635561.00;28.75;63.25;635679.00;28.51;63.34;635731.00;29.02;60.34;635733.00;28.00;67.70;635739.00
573;27.91;62.73;636658.00;28.75;63.52;636776.00;28.51;63.64;636828.00;29.01;60.61;636830.00;28.00;67.70;636830.00
574;27.90;62.98;637749.00;28.74;63.77;637867.00;28.53;63.90;637919.00;29.01;60.88;637921.00;28.00;68.10;637927.00
575;27.91;63.26;638846.00;28.74;64.04;638964.00;28.54;64.16;639016.00;29.01;61.11;639018.00;28.00;68.10;639018.00
576;27.90;63.50;639937.00;28.74;64.29;640055.00;28.53;64.41;640107.00;29.01;61.35;640109.00;28.00;68.50;640115.00
577;27.91;63.75;641034.00;28.75;64.52;641152.00;28.53;64.65;641204.00;29.01;61.61;641206.00;28.00;68.50;641206.00
578;27.91;64.00;642125.00;28.76;64.74;642243.00;28.51;64.85;642295.00;29.01;61.81;642297.00;28.00;69.00;642304.00
579;27.90;64.21;643222.00;28.74;64.95;643340.00;28.50;65.13;643392.00;29.01;62.00;643394.00;28.00;69.00;643394.00
580;27.90;64.42;644459.00;28.74;65.14;644577.00;28.54;65.32;644629.00;29.01;62.22;644631.00;28.00;69.40;644638.00
581;27.89;64.61;645556.00;28.75;65.30;645674.00;28.51;65.53;645726.00;29.01;62.39;645728.00;28.00;69.40;645728.00
582;27.89;64.79;646647.00;28.75;65.45;646765.00;28.53;65.73;646817.00;29.01;62.53;646819.00;28.00;69.80;646826.00
583;27.88;64.97;647744.00;28.74;65.60;647862.00;28.55;65.90;647914.00;29.01;62.69;647916.00;28.00;69.80;647916.00
584;27.88;65.09;648835.00;28.75;65.73;648953.00;28.53;66.09;649005.00;29.01;62.83;649007.00;28.00;70.20;649014.00
585;27.88;65.25;649932.00;28.75;65.87;650050.00;28.53;66.25;650102.00;29.02;62.98;650104.00;28.00;70.20;650104.00
586;27.88;65.40;651023.00;28.75;65.99;651141.00;28.51;66.38;651193.00;29.01;63.09;651195.00;28.00;70.60;651202.00
587;27.89;65.52;652120.00;28.75;66.11;652238.00;28.54;66.53;652290.00;29.02;63.22;652292.00;28.00;70.60;652292.00
588;27.88;65.64;653211.00;28.75;66.22;653329.00;28.51;66.67;653381.00;29.02;63.34;653383.00;28.00;71.00;653389.00
589;27.88;65.77;654308.00;28.75;66.34;654426.00;28.54;66.81;654478.00;29.02;63.44;654480.00;28.00;71.00;654480.00
590;27.89;65.89;655535.00;28.75;66.47;655653.00;28.51;66.92;655705.00;29.02;63.58;655707.00;28.00;71.40;655714.00
591;27.88;66.01;656632.00;28.75;66.57;656750.00;28.54;67.07;656802.00;29.01;63.67;656804.00;28.00;71.40;656804.00
592;27.88;66.16;657723.00;28.75;66.68;657841.00;28.53;67.14;657893.00;29.02;63.77;657895.00;28.00;71.80;657902.00
593;27.89;66.26;658820.00;28.75;66.78;658938.00;28.53;67.26;658990.00;29.02;63.89;658992.00;28.00;71.80;658992.00
594;27.87;66.34;659911.00;28.74;66.88;660029.00;28.51;67.40;660081.00;29.02;63.97;660083.00;28.00;72.00;660090.00
595;27.88;66.47;661008.00;28.75;66.99;661126.00;28.53;67.47;661178.00;29.02;64.09;661180.00;28.00;72.00;661180.00
596;27.88;66.56;662099.00;28.75;67.09;662217.00;28.53;67.57;662269.00;29.02;64.20;662271.00;28.00;72.40;662278.00
597;27.88;66.68;663196.00;28.75;67.19;663314.00;28.54;67.69;663366.00;29.01;64.29;663368.00;28.00;72.40;663368.00
598;27.87;66.80;664287.00;28.75;67.30;664405.00;28.51;67.77;664457.00;29.01;64.42;664459.00;28.00;72.70;664466.00
599;27.87;66.95;665384.00;28.76;67.41;665502.00;28.50;67.88;665554.00;29.02;64.53;665556.00;28.00;72.70;665556.00
600;27.87;67.07;666611.00;28.74;67.53;666729.00;28.54;68.02;666781.00;29.01;64.64;666783.00;28.00;73.00;666790.00
601;27.86;67.19;667708.00;28.75;67.65;667826.00;28.54;68.11;667878.00;29.02;64.75;667880.00;28.00;73.00;667880.00
602;27.87;67.32;668799.00;28.75;67.74;668917.00;28.53;68.22;668969.00;29.01;64.88;668971.00;28.00;73.40;668978.00
603;27.86;67.44;669897.00;28.75;67.84;670015.00;28.53;68.31;670067.00;29.01;64.98;670069.00;28.00;73.40;670069.00
604;27.86;67.56;670988.00;28.76;67.96;671106.00;28.54;68.41;671158.00;29.02;65.09;671160.00;28.00;73.70;671167.00
605;27.86;67.68;672085.00;28.75;68.05;672203.00;28.51;68.54;672255.00;29.02;65.20;672257.00;28.00;73.70;672257.00
606;27.86;67.80;673176.00;28.75;68.15;673294.00;28.53;68.63;673346.00;29.02;65.29;673348.00;28.00;74.00;673355.00
607;27.88;67.92;674274.00;28.75;68.24;674392.00;28.54;68.72;674444.00;29.02;65.41;674446.00;28.00;74.00;674446.00
608;27.87;68.01;675365.00;28.75;68.33;675483.00;28.53;68.83;675535.00;29.02;65.50;675537.00;28.00;74.30;675543.00
609;27.86;68.10;676462.00;28.75;68.42;676580.00;28.53;68.93;676632.00;29.02;65.59;676634.00;28.00;74.30;676634.00
610;27.86;68.25;677693.00;28.75;68.52;677811.00;28.53;69.02;677863.00;29.02;65.69;677865.00;28.00;74.60;677871.00
611;27.87;68.35;678790.00;28.75;68.60;678908.00;28.51;69.10;678960.00;29.02;65.81;678962.00;28.00;74.60;678962.00
612;27.85;68.46;679881.00;28.75;68.70;679999.00;28.53;69.19;680051.00;29.02;65.90;680053.00;28.00;74.90;680059.00
613;27.84;68.55;680978.00;28.74;68.77;681096.00;28.53;69.29;681148.00;29.02;65.98;681150.00;28.00;74.90;681150.00
614;27.86;68.65;682069.00;28.76;68.86;682187.00;28.53;69.37;682239.00;29.02;66.06;682241.00;28.00;75.10;682248.00
615;27.86;68.74;683166.00;28.75;68.95;683284.00;28.55;69.48;683336.00;29.02;66.16;683338.00;28.00;75.10;683338.00
616;27.86;68.83;684257.00;28.76;69.05;684375.00;28.55;69.56;684427.00;29.02;66.28;684429.00;28.00;75.40;684435.00
617;27.86;68.98;685354.00;28.75;69.14;685472.00;28.53;69.61;685524.00;29.02;66.39;685526.00;28.00;75.40;685526.00
618;27.85;69.10;686445.00;28.75;69.18;686563.00;28.53;69.70;686615.00;29.02;66.49;686617.00;28.00;75.70;686623.00
619;27.86;69.25;687542.00;28.76;69.08;687660.00;28.54;69.81;687712.00;29.02;66.61;687714.00;28.00;75.70;687714.00
620;27.86;69.43;688769.00;28.76;68.77;688887.00;28.53;69.91;688939.00;29.02;66.76;688941.00;28.00;75.90;688948.00
621;27.85;69.58;689866.00;28.75;68.31;689984.00;28.54;70.01;690036.00;29.02;66.88;690038.00;28.00;75.90;690038.00
622;27.85;69.67;690957.00;28.75;67.89;691075.00;28.53;70.13;691127.00;29.02;67.00;691129.00;28.00;76.00;691135.00
623;27.85;69.61;692054.00;28.74;67.60;692172.00;28.54;70.20;692224.00;29.02;67.08;692226.00;28.00;76.00;692226.00
624;27.85;69.28;693145.00;28.76;67.38;693263.00;28.55;70.28;693315.00;29.02;67.08;693317.00;28.00;75.60;693324.00
625;27.84;68.52;694242.00;28.75;67.16;694360.00;28.53;70.31;694412.00;29.02;66.85;694414.00;28.00;75.60;694414.00
626;27.85;67.53;695333.00;28.76;66.96;695451.00;28.55;70.24;695503.00;29.02;66.43;695505.00;28.00;75.10;695512.00
627;27.86;66.46;696430.00;28.75;66.80;696548.00;28.53;70.12;696600.00;29.02;65.89;696602.00;28.00;75.10;696602.00
628;27.86;65.58;697521.00;28.76;66.67;697639.00;28.53;69.87;697691.00;29.02;65.33;697693.00;28.00;74.60;697699.00
629;27.85;65.00;698618.00;28.76;66.44;698736.00;28.51;69.53;698788.00;29.02;64.66;698790.00;28.00;74.60;698790.00
630;27.85;64.51;699846.00;28.76;65.96;699964.00;28.55;69.15;700016.00;29.02;63.88;700018.00;28.00;74.30;700024.00
631;27.86;64.05;700943.00;28.75;65.40;701061.00;28.54;68.78;701113.00;29.02;63.43;701115.00;28.00;74.30;701115.00
632;27.88;63.56;702034.00;28.75;64.64;702152.00;28.53;68.49;702204.00;29.02;63.15;702206.00;28.00;74.00;702213.00
633;27.88;63.31;703132.00;28.76;63.22;703250.00;28.54;68.25;703302.00;29.03;62.83;703304.00;28.00;74.00;703304.00
634;27.88;63.38;704223.00;28.75;62.29;704341.00;28.54;67.95;704393.00;29.03;62.50;704395.00;28.00;73.50;704402.00
635;27.87;63.44;705321.00;28.76;61.82;705439.00;28.54;67.63;705491.00;29.02;62.15;705493.00;28.00;73.50;705493.00
636;27.86;63.40;706412.00;28.75;61.65;706530.00;28.54;67.21;706582.00;29.02;61.69;706584.00;28.00;72.90;706591.00
637;27.87;63.25;707509.00;28.76;61.63;707627.00;28.55;66.78;707679.00;29.02;61.17;707681.00;28.00;72.90;707681.00
638;27.88;63.01;708600.00;28.76;61.63;708718.00;28.53;66.34;708770.00;29.02;60.71;708772.00;28.00;72.40;708779.00
639;27.88;62.82;709697.00;28.76;61.64;709815.00;28.53;65.96;709867.00;29.02;60.41;709869.00;28.00;72.40;709869.00
640;27.89;62.76;710924.00;28.75;61.73;711042.00;28.53;65.55;711094.00;29.02;60.41;711096.00;28.00;71.90;711103.00
