Meas_numb;SHT75_temp;SHT75_hum;SHT75_time;HTU21DF_temp;HTU21DF_hum;HTU21DF_time;SHT31_temp;SHT31_hum;SHT31_time;BME280_temp;BME280_hum;BME280_time;DHT22_temp;DHT22_hum;DHT22_time
1609;29.41;74.27;1788387.00;29.29;72.47;1788506.00;29.93;75.61;1788558.00;30.06;70.80;1788560.00;29.50;80.30;1788560.00
1610;29.40;74.30;1789621.00;29.30;72.49;1789739.00;29.95;75.64;1789791.00;30.06;70.78;1789793.00;29.50;80.30;1789800.00
1611;29.41;74.30;1790723.00;29.29;72.51;1790842.00;29.95;75.61;1790894.00;30.06;70.74;1790896.00;29.50;80.30;1790896.00
1612;29.41;74.30;1791819.00;29.29;72.52;1791938.00;29.95;75.62;1791990.00;30.06;70.72;1791992.00;29.50;80.40;1791999.00
1613;29.42;74.30;1792922.00;29.28;72.55;1793041.00;29.95;75.61;1793093.00;30.06;70.68;1793095.00;29.50;80.40;1793095.00
1614;29.41;74.30;1794018.00;29.29;72.53;1794137.00;29.95;75.61;1794189.00;30.06;70.68;1794191.00;29.50;80.40;1794198.00
1615;29.42;74.33;1795121.00;29.29;72.57;1795240.00;29.95;75.62;1795292.00;30.06;70.68;1795294.00;29.50;80.40;1795294.00
1616;29.42;74.36;1796217.00;29.29;72.60;1796336.00;29.95;75.65;1796388.00;30.06;70.70;1796390.00;29.50;80.40;1796397.00
1617;29.42;74.45;1797320.00;29.30;72.64;1797439.00;29.95;75.64;1797491.00;30.07;70.74;1797493.00;29.50;80.40;1797493.00
1618;29.40;74.51;1798416.00;29.30;72.70;1798535.00;29.95;75.65;1798587.00;30.07;70.79;1798589.00;29.50;80.50;1798595.00
1619;29.40;74.57;1799519.00;29.30;72.74;1799638.00;29.96;75.71;1799690.00;30.07;70.84;1799692.00;29.50;80.50;1799692.00
1620;29.41;74.66;1800753.00;29.29;72.80;1800871.00;29.95;75.78;1800923.00;30.08;70.90;1800925.00;29.50;80.60;1800931.00
1621;29.42;74.72;1801855.00;29.29;72.84;1801974.00;29.95;75.78;1802026.00;30.07;70.96;1802028.00;29.50;80.60;1802028.00
1622;29.42;74.78;1802951.00;29.29;72.90;1803070.00;29.96;75.82;1803122.00;30.07;71.03;1803124.00;29.50;80.60;1803130.00
1623;29.41;74.84;1804054.00;29.29;72.94;1804173.00;29.95;75.86;1804225.00;30.07;71.10;1804227.00;29.50;80.60;1804227.00
1624;29.42;74.87;1805150.00;29.29;73.00;1805269.00;29.95;75.94;1805321.00;30.07;71.18;1805323.00;29.50;80.70;1805330.00
1625;29.40;74.90;1806253.00;29.29;73.09;1806372.00;29.95;75.98;1806424.00;30.07;71.24;1806426.00;29.50;80.70;1806426.00
1626;29.42;74.90;1807349.00;29.29;73.15;1807468.00;29.95;76.03;1807520.00;30.07;71.29;1807522.00;29.50;80.80;1807528.00
1627;29.42;74.90;1808452.00;29.30;73.21;1808571.00;29.95;76.07;1808623.00;30.07;71.33;1808625.00;29.50;80.80;1808625.00
1628;29.41;74.93;1809548.00;29.31;73.26;1809667.00;29.93;76.16;1809719.00;30.07;71.35;1809721.00;29.50;80.90;1809727.00
1629;29.42;74.90;1810651.00;29.29;73.30;1810770.00;29.93;76.19;1810822.00;30.07;71.37;1810824.00;29.50;80.90;1810824.00
1630;29.42;74.90;1811885.00;29.29;73.33;1812003.00;29.96;76.19;1812055.00;30.07;71.39;1812057.00;29.50;81.00;1812064.00
1631;29.42;74.90;1812987.00;29.29;73.33;1813106.00;29.95;76.25;1813158.00;30.07;71.39;1813160.00;29.50;81.00;1813160.00
1632;29.42;74.90;1814083.00;29.28;73.33;1814202.00;29.95;76.26;1814254.00;30.07;71.36;1814256.00;29.50;81.00;1814263.00
1633;29.43;74.87;1815186.00;29.29;73.31;1815305.00;29.96;76.32;1815357.00;30.07;71.28;1815359.00;29.50;81.00;1815359.00
1634;29.43;74.90;1816282.00;29.30;73.27;1816401.00;29.97;76.30;1816453.00;30.07;71.10;1816455.00;29.50;81.00;1816462.00
1635;29.43;74.87;1817385.00;29.30;73.18;1817504.00;29.95;76.27;1817556.00;30.07;70.91;1817558.00;29.50;81.00;1817558.00
1636;29.43;74.84;1818481.00;29.30;73.12;1818600.00;29.96;76.23;1818652.00;30.07;70.75;1818654.00;29.50;81.00;1818661.00
1637;29.42;74.75;1819584.00;29.30;73.04;1819703.00;29.95;76.11;1819755.00;30.07;70.57;1819757.00;29.50;81.00;1819757.00
1638;29.42;74.51;1820680.00;29.29;72.98;1820799.00;29.95;76.00;1820851.00;30.07;70.32;1820853.00;29.50;81.00;1820860.00
1639;29.42;74.13;1821783.00;29.31;72.92;1821902.00;29.96;75.93;1821954.00;30.07;69.95;1821956.00;29.50;81.00;1821956.00
1640;29.42;73.56;1823020.00;29.30;72.83;1823138.00;29.95;75.76;1823190.00;30.07;69.39;1823192.00;29.50;80.90;1823199.00
1641;29.41;72.90;1824122.00;29.30;72.67;1824241.00;29.96;75.52;1824293.00;30.07;68.81;1824295.00;29.50;80.90;1824295.00
1642;29.41;72.30;1825218.00;29.30;72.46;1825337.00;29.93;75.23;1825389.00;30.07;68.24;1825391.00;29.50;80.70;1825398.00
1643;29.42;71.76;1826321.00;29.31;72.14;1826440.00;29.96;74.85;1826492.00;30.07;67.69;1826494.00;29.50;80.70;1826494.00
1644;29.43;71.34;1827417.00;29.30;71.76;1827536.00;29.93;74.45;1827588.00;30.07;67.21;1827590.00;29.50;80.40;1827597.00
1645;29.41;71.10;1828520.00;29.29;71.37;1828639.00;29.95;74.05;1828691.00;30.07;66.83;1828693.00;29.50;80.40;1828693.00
1646;29.42;70.95;1829616.00;29.31;70.99;1829735.00;29.95;73.60;1829787.00;30.06;66.58;1829789.00;29.50;80.00;1829795.00
1647;29.42;70.89;1830719.00;29.29;70.63;1830838.00;29.95;73.22;1830890.00;30.07;66.41;1830892.00;29.50;80.00;1830892.00
1648;29.43;70.86;1831815.00;29.29;70.31;1831934.00;29.95;72.87;1831986.00;30.07;66.31;1831988.00;29.50;79.60;1831995.00
1649;29.42;70.86;1832918.00;29.30;70.07;1833037.00;29.93;72.60;1833089.00;30.07;66.27;1833091.00;29.50;79.60;1833091.00
1650;29.42;70.86;1834152.00;29.29;69.92;1834270.00;29.93;72.39;1834322.00;30.07;66.30;1834324.00;29.50;79.20;1834330.00
1651;29.42;70.89;1835254.00;29.29;69.82;1835373.00;29.95;72.23;1835425.00;30.07;66.36;1835427.00;29.50;79.20;1835427.00
1652;29.43;70.95;1836350.00;29.29;69.81;1836469.00;29.95;72.21;1836521.00;30.07;66.47;1836523.00;29.50;78.90;1836529.00
1653;29.42;71.04;1837452.00;29.30;69.81;1837571.00;29.96;72.18;1837623.00;30.07;66.61;1837625.00;29.50;78.90;1837625.00
1654;29.42;71.13;1838548.00;29.31;69.83;1838667.00;29.95;72.21;1838719.00;30.07;66.76;1838721.00;29.50;78.70;1838728.00
1655;29.43;71.22;1839651.00;29.29;69.86;1839770.00;29.95;72.23;1839822.00;30.07;66.90;1839824.00;29.50;78.70;1839824.00
1656;29.42;71.31;1840747.00;29.30;69.91;1840866.00;29.96;72.30;1840918.00;30.07;67.02;1840920.00;29.50;78.60;1840927.00
1657;29.43;71.37;1841850.00;29.30;69.98;1841969.00;29.96;72.38;1842021.00;30.07;67.13;1842023.00;29.50;78.60;1842023.00
1658;29.44;71.41;1842946.00;29.29;70.04;1843065.00;29.95;72.48;1843117.00;30.07;67.23;1843119.00;29.50;78.50;1843125.00
1659;29.43;71.43;1844049.00;29.30;70.08;1844168.00;29.96;72.55;1844220.00;30.07;67.28;1844222.00;29.50;78.50;1844222.00
1660;29.41;71.46;1845283.00;29.31;70.12;1845401.00;29.93;72.63;1845453.00;30.07;67.33;1845455.00;29.50;78.40;1845462.00
1661;29.41;71.46;1846385.00;29.30;70.14;1846504.00;29.95;72.65;1846556.00;30.07;67.36;1846558.00;29.50;78.40;1846558.00
1662;29.42;71.46;1847481.00;29.30;70.15;1847600.00;29.96;72.70;1847652.00;30.07;67.38;1847654.00;29.50;78.40;1847660.00
1663;29.43;71.46;1848584.00;29.30;70.14;1848703.00;29.95;72.71;1848755.00;30.07;67.40;1848757.00;29.50;78.40;1848757.00
1664;29.42;71.43;1849680.00;29.29;70.12;1849799.00;29.96;72.72;1849851.00;30.07;67.42;1849853.00;29.50;78.30;1849860.00
1665;29.43;71.43;1850783.00;29.30;70.09;1850902.00;29.93;72.75;1850954.00;30.08;67.44;1850956.00;29.50;78.30;1850956.00
1666;29.43;71.40;1851879.00;29.29;70.08;1851998.00;29.95;72.77;1852050.00;30.07;67.46;1852052.00;29.50;78.20;1852059.00
1667;29.43;71.40;1852982.00;29.29;70.05;1853101.00;29.95;72.75;1853153.00;30.08;67.48;1853155.00;29.50;78.20;1853155.00
1668;29.42;71.37;1854078.00;29.30;70.03;1854197.00;29.96;72.80;1854249.00;30.07;67.50;1854251.00;29.50;78.20;1854258.00
1669;29.42;71.34;1855181.00;29.30;70.01;1855300.00;29.95;72.75;1855352.00;30.07;67.51;1855354.00;29.50;78.20;1855354.00
1670;29.42;71.34;1856504.00;29.30;69.95;1856622.00;29.95;72.77;1856674.00;30.07;67.52;1856676.00;29.50;78.10;1856683.00
1671;29.42;71.31;1857606.00;29.30;69.92;1857725.00;29.95;72.81;1857777.00;30.08;67.53;1857779.00;29.50;78.10;1857779.00
1672;29.41;71.28;1858702.00;29.30;69.92;1858821.00;29.96;72.80;1858873.00;30.08;67.52;1858875.00;29.50;78.00;1858882.00
1673;29.43;71.28;1859805.00;29.29;69.91;1859924.00;29.95;72.79;1859976.00;30.07;67.51;1859978.00;29.50;78.00;1859978.00
1674;29.42;71.25;1860901.00;29.29;69.89;1861020.00;29.97;72.79;1861072.00;30.08;67.49;1861074.00;29.50;77.90;1861081.00
1675;29.42;71.25;1862004.00;29.29;69.86;1862123.00;29.93;72.76;1862175.00;30.07;67.46;1862177.00;29.50;77.90;1862177.00
1676;29.42;71.22;1863100.00;29.29;69.82;1863219.00;29.95;72.76;1863271.00;30.08;67.42;1863273.00;29.50;77.80;1863279.00
1677;29.42;71.19;1864203.00;29.30;69.80;1864322.00;29.93;72.77;1864374.00;30.08;67.38;1864376.00;29.50;77.80;1864376.00
1678;29.42;71.13;1865299.00;29.29;69.73;1865418.00;29.97;72.71;1865470.00;30.08;67.34;1865472.00;29.50;77.70;1865478.00
1679;29.42;71.10;1866402.00;29.30;69.67;1866521.00;29.93;72.69;1866573.00;30.07;67.28;1866575.00;29.50;77.70;1866575.00
1680;29.43;71.07;1867645.00;29.29;69.60;1867763.00;29.95;72.63;1867815.00;30.07;67.21;1867817.00;29.50;77.60;1867823.00
1681;29.44;71.08;1868747.00;29.30;69.49;1868866.00;29.96;72.57;1868918.00;30.08;67.15;1868920.00;29.50;77.60;1868920.00
1682;29.44;71.08;1869843.00;29.30;69.43;1869962.00;29.95;72.53;1870014.00;30.08;67.08;1870016.00;29.50;77.50;1870022.00
1683;29.42;71.10;1870946.00;29.30;69.37;1871065.00;29.96;72.49;1871117.00;30.08;67.03;1871119.00;29.50;77.50;1871119.00
1684;29.42;71.13;1872042.00;29.30;69.34;1872161.00;29.96;72.47;1872213.00;30.08;67.01;1872215.00;29.50;77.40;1872221.00
1685;29.42;71.16;1873145.00;29.29;69.34;1873264.00;29.97;72.43;1873316.00;30.08;67.01;1873318.00;29.50;77.40;1873318.00
1686;29.43;71.25;1874241.00;29.30;69.39;1874360.00;29.96;72.42;1874412.00;30.08;67.07;1874414.00;29.50;77.40;1874420.00
1687;29.42;71.31;1875344.00;29.29;69.45;1875463.00;29.97;72.43;1875515.00;30.08;67.16;1875517.00;29.50;77.40;1875517.00
1688;29.41;71.40;1876440.00;29.30;69.54;1876559.00;29.96;72.46;1876611.00;30.07;67.28;1876613.00;29.50;77.40;1876619.00
1689;29.41;71.52;1877543.00;29.30;69.64;1877662.00;29.93;72.53;1877714.00;30.07;67.42;1877716.00;29.50;77.40;1877716.00
1690;29.42;71.61;1878777.00;29.30;69.77;1878895.00;29.97;72.63;1878947.00;30.08;67.62;1878949.00;29.50;77.40;1878955.00
1691;29.42;71.67;1879879.00;29.31;69.89;1879998.00;29.97;72.70;1880050.00;30.08;67.78;1880052.00;29.50;77.40;1880052.00
1692;29.43;71.73;1880975.00;29.30;69.95;1881094.00;29.96;72.80;1881146.00;30.08;67.93;1881148.00;29.50;77.50;1881154.00
1693;29.44;71.80;1882078.00;29.30;70.04;1882197.00;29.97;72.88;1882249.00;30.08;68.09;1882251.00;29.50;77.50;1882251.00
1694;29.43;71.86;1883174.00;29.30;70.13;1883293.00;29.97;72.94;1883345.00;30.08;68.24;1883347.00;29.50;77.60;1883353.00
1695;29.43;71.92;1884277.00;29.31;70.21;1884396.00;29.96;73.12;1884448.00;30.07;68.39;1884450.00;29.50;77.60;1884450.00
1696;29.42;71.97;1885373.00;29.30;70.30;1885492.00;29.95;73.21;1885544.00;30.08;68.52;1885546.00;29.50;77.70;1885552.00
1697;29.44;72.01;1886476.00;29.30;70.39;1886595.00;29.99;73.31;1886647.00;30.08;68.63;1886649.00;29.50;77.70;1886649.00
1698;29.43;72.07;1887572.00;29.30;70.48;1887691.00;29.96;73.39;1887743.00;30.09;68.73;1887745.00;29.50;77.80;1887751.00
1699;29.42;72.15;1888675.00;29.30;70.58;1888794.00;29.95;73.46;1888846.00;30.08;68.82;1888848.00;29.50;77.80;1888848.00
1700;29.43;72.22;1889909.00;29.30;70.67;1890027.00;29.96;73.59;1890079.00;30.08;68.91;1890081.00;29.50;77.90;1890088.00
1701;29.43;72.25;1891011.00;29.30;70.73;1891130.00;29.96;73.68;1891182.00;30.08;68.96;1891184.00;29.50;77.90;1891184.00
1702;29.43;72.31;1892107.00;29.30;70.81;1892226.00;29.95;73.73;1892278.00;30.08;69.02;1892280.00;29.50;78.00;1892287.00
1703;29.42;72.36;1893210.00;29.31;70.86;1893329.00;29.97;73.83;1893381.00;30.08;69.09;1893383.00;29.50;78.00;1893383.00
1704;29.44;72.43;1894306.00;29.30;70.92;1894425.00;29.97;73.89;1894477.00;30.08;69.14;1894479.00;29.50;78.10;1894485.00
1705;29.42;72.45;1895409.00;29.30;70.98;1895528.00;29.96;73.96;1895580.00;30.08;69.19;1895582.00;29.50;78.10;1895582.00
1706;29.43;72.48;1896505.00;29.30;71.05;1896624.00;29.93;74.00;1896676.00;30.08;69.23;1896678.00;29.50;78.30;1896685.00
1707;29.44;72.52;1897608.00;29.31;71.11;1897727.00;29.97;74.08;1897779.00;30.08;69.25;1897781.00;29.50;78.30;1897781.00
1708;29.43;72.51;1898704.00;29.31;71.16;1898823.00;29.96;74.11;1898875.00;30.08;69.27;1898877.00;29.50;78.30;1898884.00
1709;29.43;72.54;1899807.00;29.31;71.22;1899926.00;29.97;74.16;1899978.00;30.08;69.28;1899980.00;29.50;78.30;1899980.00
1710;29.43;72.54;1901041.00;29.30;71.30;1901159.00;29.96;74.23;1901211.00;30.09;69.28;1901213.00;29.50;78.40;1901220.00
1711;29.44;72.55;1902143.00;29.30;71.35;1902262.00;29.96;74.23;1902314.00;30.08;69.26;1902316.00;29.50;78.40;1902316.00
1712;29.44;72.55;1903239.00;29.31;71.38;1903358.00;29.96;74.26;1903410.00;30.09;69.23;1903412.00;29.60;78.60;1903418.00
1713;29.44;72.55;1904342.00;29.30;71.40;1904461.00;29.96;74.29;1904513.00;30.09;69.22;1904515.00;29.60;78.60;1904515.00
1714;29.43;72.54;1905438.00;29.31;71.41;1905557.00;29.96;74.31;1905609.00;30.08;69.18;1905611.00;29.50;78.60;1905618.00
1715;29.44;72.55;1906541.00;29.30;71.41;1906660.00;29.96;74.28;1906712.00;30.09;69.16;1906714.00;29.50;78.60;1906714.00
1716;29.45;72.55;1907637.00;29.31;71.41;1907756.00;29.96;74.32;1907808.00;30.08;69.11;1907810.00;29.50;78.60;1907817.00
1717;29.44;72.55;1908740.00;29.31;71.37;1908859.00;29.96;74.31;1908911.00;30.08;69.05;1908913.00;29.50;78.60;1908913.00
1718;29.44;72.52;1909836.00;29.32;71.35;1909955.00;29.99;74.29;1910007.00;30.08;68.98;1910009.00;29.50;78.70;1910016.00
1719;29.44;72.49;1910939.00;29.31;71.31;1911058.00;29.97;74.26;1911110.00;30.09;68.88;1911112.00;29.50;78.70;1911112.00
1720;29.45;72.52;1912173.00;29.31;71.24;1912291.00;29.97;74.22;1912343.00;30.09;68.75;1912345.00;29.50;78.70;1912352.00
1721;29.44;72.52;1913275.00;29.31;71.17;1913394.00;29.97;74.19;1913446.00;30.09;68.66;1913448.00;29.50;78.70;1913448.00
1722;29.44;72.52;1914371.00;29.32;71.11;1914490.00;29.95;74.12;1914542.00;30.09;68.61;1914544.00;29.50;78.70;1914551.00
1723;29.45;72.52;1915474.00;29.31;71.06;1915593.00;29.97;74.09;1915645.00;30.09;68.58;1915647.00;29.50;78.70;1915647.00
1724;29.44;72.52;1916570.00;29.32;71.03;1916689.00;29.97;74.01;1916741.00;30.09;68.57;1916743.00;29.50;78.70;1916750.00
1725;29.45;72.52;1917673.00;29.31;71.03;1917792.00;29.97;73.99;1917844.00;30.09;68.57;1917846.00;29.50;78.70;1917846.00
1726;29.45;72.52;1918769.00;29.32;71.04;1918888.00;29.99;73.95;1918940.00;30.09;68.57;1918942.00;29.50;78.70;1918949.00
1727;29.45;72.52;1919872.00;29.31;71.09;1919991.00;29.97;73.93;1920043.00;30.09;68.58;1920045.00;29.50;78.70;1920045.00
1728;29.44;72.52;1920968.00;29.32;71.12;1921087.00;29.99;73.94;1921139.00;30.09;68.58;1921141.00;29.50;78.70;1921148.00
1729;29.44;72.55;1922071.00;29.31;71.18;1922190.00;29.97;73.95;1922242.00;30.10;68.57;1922244.00;29.50;78.70;1922244.00
1730;29.45;72.61;1923305.00;29.31;71.27;1923423.00;29.97;73.97;1923475.00;30.09;68.56;1923477.00;29.50;78.70;1923484.00
1731;29.46;72.64;1924407.00;29.31;71.32;1924526.00;29.97;73.97;1924578.00;30.09;68.55;1924580.00;29.50;78.70;1924580.00
1732;29.44;72.70;1925503.00;29.31;71.37;1925622.00;29.97;73.97;1925674.00;30.09;68.51;1925676.00;29.50;78.80;1925683.00
1733;29.45;72.76;1926606.00;29.32;71.42;1926725.00;29.96;73.92;1926777.00;30.09;68.50;1926779.00;29.50;78.80;1926779.00
1734;29.45;72.85;1927702.00;29.31;71.44;1927821.00;29.97;73.98;1927873.00;30.09;68.46;1927875.00;29.60;79.00;1927881.00
1735;29.44;72.88;1928804.00;29.32;71.44;1928923.00;29.95;73.97;1928975.00;30.10;68.42;1928977.00;29.60;79.00;1928977.00
1736;29.46;72.94;1929900.00;29.32;71.43;1930019.00;29.97;73.97;1930071.00;30.10;68.36;1930073.00;29.50;79.00;1930079.00
1737;29.45;73.00;1931003.00;29.31;71.41;1931122.00;29.97;73.95;1931174.00;30.10;68.30;1931176.00;29.50;79.00;1931176.00
1738;29.44;73.03;1932099.00;29.30;71.40;1932218.00;30.00;73.93;1932270.00;30.10;68.26;1932272.00;29.50;79.00;1932278.00
1739;29.46;73.09;1933202.00;29.31;71.37;1933321.00;29.96;73.93;1933373.00;30.09;68.24;1933375.00;29.50;79.00;1933375.00
1740;29.45;73.15;1934436.00;29.31;71.36;1934554.00;29.96;73.89;1934606.00;30.10;68.27;1934608.00;29.50;79.10;1934614.00
1741;29.44;73.20;1935538.00;29.31;71.38;1935657.00;30.00;73.89;1935709.00;30.10;68.35;1935711.00;29.50;79.10;1935711.00
1742;29.44;73.23;1936634.00;29.32;71.43;1936753.00;29.99;73.92;1936805.00;30.10;68.47;1936807.00;29.50;79.10;1936813.00
1743;29.45;73.30;1937737.00;29.31;71.50;1937856.00;29.95;73.96;1937908.00;30.10;68.62;1937910.00;29.50;79.10;1937910.00
1744;29.44;73.32;1938833.00;29.31;71.59;1938952.00;29.99;74.02;1939004.00;30.10;68.76;1939006.00;29.50;79.20;1939012.00
1745;29.44;73.32;1939936.00;29.31;71.69;1940055.00;29.97;74.10;1940107.00;30.09;68.91;1940109.00;29.50;79.20;1940109.00
1746;29.44;73.35;1941032.00;29.31;71.77;1941151.00;29.99;74.16;1941203.00;30.10;69.00;1941205.00;29.50;79.30;1941211.00
1747;29.45;73.36;1942135.00;29.33;71.83;1942254.00;29.97;74.22;1942306.00;30.10;69.06;1942308.00;29.50;79.30;1942308.00
1748;29.45;73.36;1943231.00;29.32;71.87;1943350.00;29.99;74.27;1943402.00;30.10;69.11;1943404.00;29.50;79.40;1943410.00
1749;29.44;73.38;1944334.00;29.32;71.91;1944453.00;30.00;74.33;1944505.00;30.10;69.13;1944507.00;29.50;79.40;1944507.00
1750;29.44;73.41;1945571.00;29.32;71.91;1945689.00;29.96;74.40;1945741.00;30.10;69.15;1945743.00;29.50;79.40;1945749.00
1751;29.44;73.41;1946673.00;29.32;71.92;1946792.00;29.99;74.39;1946844.00;30.10;69.13;1946846.00;29.50;79.40;1946846.00
1752;29.45;73.42;1947769.00;29.32;71.92;1947888.00;29.97;74.39;1947940.00;30.10;69.11;1947942.00;29.50;79.50;1947949.00
1753;29.43;73.44;1948872.00;29.31;71.88;1948991.00;29.97;74.42;1949043.00;30.10;69.05;1949045.00;29.50;79.50;1949045.00
1754;29.44;73.41;1949968.00;29.33;71.85;1950087.00;29.97;74.42;1950139.00;30.10;69.00;1950141.00;29.50;79.60;1950148.00
1755;29.44;73.41;1951071.00;29.32;71.80;1951190.00;29.97;74.39;1951242.00;30.10;68.93;1951244.00;29.50;79.60;1951244.00
1756;29.44;73.41;1952167.00;29.32;71.78;1952286.00;29.97;74.35;1952338.00;30.10;68.87;1952340.00;29.50;79.60;1952347.00
1757;29.43;73.41;1953270.00;29.31;71.72;1953389.00;29.99;74.35;1953441.00;30.10;68.85;1953443.00;29.50;79.60;1953443.00
1758;29.43;73.44;1954366.00;29.32;71.68;1954485.00;29.99;74.28;1954537.00;30.10;68.82;1954539.00;29.50;79.60;1954546.00
1759;29.44;73.41;1955469.00;29.33;71.65;1955588.00;29.99;74.28;1955640.00;30.11;68.81;1955642.00;29.50;79.60;1955642.00
1760;29.44;73.44;1956703.00;29.32;71.63;1956821.00;29.97;74.28;1956873.00;30.10;68.82;1956875.00;29.50;79.60;1956882.00
1761;29.44;73.44;1957805.00;29.33;71.65;1957924.00;29.97;74.29;1957976.00;30.11;68.85;1957978.00;29.50;79.60;1957978.00
1762;29.44;73.44;1958901.00;29.32;71.64;1959020.00;30.00;74.30;1959072.00;30.11;68.90;1959074.00;29.50;79.50;1959081.00
1763;29.44;73.44;1960004.00;29.33;71.69;1960123.00;29.97;74.28;1960175.00;30.11;68.94;1960177.00;29.50;79.50;1960177.00
1764;29.44;73.47;1961100.00;29.32;71.72;1961219.00;29.99;74.33;1961271.00;30.11;69.00;1961273.00;29.50;79.50;1961280.00
1765;29.44;73.47;1962203.00;29.32;71.78;1962322.00;29.99;74.35;1962374.00;30.10;69.06;1962376.00;29.50;79.50;1962376.00
1766;29.43;73.53;1963299.00;29.32;71.79;1963418.00;29.99;74.40;1963470.00;30.10;69.13;1963472.00;29.50;79.60;1963479.00
1767;29.43;73.56;1964402.00;29.33;71.84;1964521.00;29.96;74.40;1964573.00;30.11;69.18;1964575.00;29.50;79.60;1964575.00
1768;29.44;73.62;1965498.00;29.32;71.85;1965617.00;29.99;74.44;1965669.00;30.11;69.24;1965671.00;29.50;79.60;1965678.00
1769;29.44;73.68;1966601.00;29.32;71.86;1966720.00;29.97;74.51;1966772.00;30.11;69.29;1966774.00;29.50;79.60;1966774.00
1770;29.44;73.74;1967835.00;29.33;71.89;1967953.00;29.99;74.52;1968005.00;30.10;69.36;1968007.00;29.50;79.60;1968014.00
1771;29.45;73.77;1968937.00;29.32;71.90;1969056.00;29.99;74.56;1969108.00;30.11;69.39;1969110.00;29.50;79.60;1969110.00
1772;29.44;73.80;1970033.00;29.32;71.92;1970152.00;30.00;74.61;1970204.00;30.11;69.41;1970206.00;29.50;79.70;1970212.00
1773;29.44;73.83;1971136.00;29.31;71.94;1971255.00;29.99;74.63;1971307.00;30.11;69.41;1971309.00;29.50;79.70;1971309.00
1774;29.43;73.86;1972232.00;29.33;71.96;1972351.00;29.99;74.67;1972403.00;30.11;69.41;1972405.00;29.50;79.70;1972411.00
1775;29.43;73.86;1973335.00;29.32;71.98;1973454.00;30.00;74.69;1973506.00;30.11;69.43;1973508.00;29.50;79.70;1973508.00
1776;29.44;73.86;1974431.00;29.33;72.01;1974550.00;29.99;74.69;1974602.00;30.11;69.46;1974604.00;29.50;79.80;1974611.00
1777;29.44;73.86;1975534.00;29.33;72.06;1975653.00;29.99;74.72;1975705.00;30.10;69.50;1975707.00;29.50;79.80;1975707.00
1778;29.42;73.83;1976630.00;29.33;72.10;1976749.00;29.97;74.73;1976801.00;30.11;69.54;1976803.00;29.50;79.80;1976810.00
1779;29.42;73.80;1977733.00;29.32;72.14;1977852.00;29.99;74.72;1977904.00;30.11;69.57;1977906.00;29.50;79.80;1977906.00
1780;29.43;73.74;1978970.00;29.32;72.16;1979088.00;29.99;74.81;1979140.00;30.11;69.56;1979142.00;29.50;79.90;1979149.00
1781;29.43;73.71;1980072.00;29.33;72.17;1980191.00;29.99;74.78;1980243.00;30.11;69.54;1980245.00;29.50;79.90;1980245.00
1782;29.42;73.65;1981168.00;29.33;72.14;1981287.00;29.99;74.78;1981339.00;30.11;69.46;1981341.00;29.50;79.90;1981348.00
1783;29.43;73.62;1982271.00;29.34;72.11;1982390.00;29.97;74.77;1982442.00;30.11;69.37;1982444.00;29.50;79.90;1982444.00
1784;29.43;73.56;1983367.00;29.34;72.05;1983486.00;29.97;74.76;1983538.00;30.11;69.28;1983540.00;29.50;79.90;1983547.00
1785;29.43;73.50;1984470.00;29.32;71.98;1984589.00;29.99;74.71;1984641.00;30.11;69.17;1984643.00;29.50;79.90;1984643.00
1786;29.44;73.44;1985566.00;29.33;71.92;1985685.00;29.97;74.65;1985737.00;30.11;69.05;1985739.00;29.50;79.90;1985746.00
1787;29.43;73.38;1986669.00;29.32;71.83;1986788.00;29.97;74.59;1986840.00;30.11;68.92;1986842.00;29.50;79.90;1986842.00
1788;29.45;73.30;1987765.00;29.33;71.76;1987884.00;30.00;74.52;1987936.00;30.11;68.77;1987938.00;29.50;79.80;1987945.00
1789;29.43;73.20;1988868.00;29.33;71.70;1988987.00;29.99;74.44;1989039.00;30.11;68.60;1989041.00;29.50;79.80;1989041.00
1790;29.43;73.05;1990102.00;29.33;71.63;1990220.00;29.99;74.33;1990272.00;30.11;68.40;1990274.00;29.50;79.70;1990280.00
1791;29.42;72.96;1991204.00;29.34;71.56;1991323.00;29.99;74.21;1991375.00;30.12;68.23;1991377.00;29.50;79.70;1991377.00
1792;29.44;72.88;1992300.00;29.32;71.50;1992419.00;29.99;74.10;1992471.00;30.11;68.09;1992473.00;29.50;79.60;1992480.00
1793;29.43;72.78;1993403.00;29.34;71.47;1993522.00;29.99;74.01;1993574.00;30.12;67.94;1993576.00;29.50;79.60;1993576.00
1794;29.42;72.72;1994499.00;29.33;71.41;1994618.00;29.99;73.91;1994670.00;30.11;67.85;1994672.00;29.50;79.50;1994679.00
1795;29.44;72.70;1995602.00;29.34;71.40;1995721.00;30.01;73.81;1995773.00;30.11;67.78;1995775.00;29.50;79.50;1995775.00
1796;29.45;72.70;1996698.00;29.33;71.40;1996817.00;29.99;73.77;1996869.00;30.11;67.74;1996871.00;29.50;79.40;1996877.00
1797;29.43;72.69;1997801.00;29.33;71.40;1997920.00;30.00;73.67;1997972.00;30.11;67.72;1997974.00;29.50;79.40;1997974.00
1798;29.43;72.72;1998897.00;29.33;71.41;1999016.00;30.00;73.62;1999068.00;30.11;67.69;1999070.00;29.50;79.40;1999076.00
